"16.36	3.43803"
"16.38	19.43803"
"16.4	5.43803"
"16.42	13.43803"
"16.44	18.43803"
"16.46	4.43803"
"16.48	19.43803"
"16.5	11.43803"
"16.52	15.43803"
"16.54	14.43803"
"16.56	9.43803"
"16.58	20.43803"
"16.6	19.43803"
"16.62	13.43803"
"16.64	26.43803"
"16.66	20.43803"
"16.68	16.43803"
"16.7	15.43803"
"16.72	12.43803"
"16.74	19.43803"
"16.76	17.43803"
"16.78	28.43803"
"16.8	15.43803"
"16.82	13.43803"
"16.84	15.43803"
"16.86	17.43803"
"16.88	20.43803"
"16.9	28.43803"
"16.92	33.43803"
"16.94	37.43803"
"16.96	56.43803"
"16.98	72.43803"
"17	90.43803"
"17.02	103.43803"
"17.04	100.43803"
"17.06	113.43803"
"17.08	98.43803"
"17.1	104.43803"
"17.12	94.43803"
"17.14	74.43803"
"17.16	60.43803"
"17.18	44.43803"
"17.2	23.43803"
"17.22	17.43803"
"17.24	25.43803"
"17.26	16.43803"
"17.28	12.43803"
"17.3	13.43803"
"17.32	7.43803"
"17.34	9.43803"
"17.36	39.43803"
"17.38	14.43803"
"17.4	15.43803"
"17.42	8.43803"
"17.44	12.43803"
"17.46	12.43803"
"17.48	6.43803"
"17.5	27.43803"
"17.52	19.43803"
"17.54	28.43803"
"17.56	15.43803"
"17.58	7.43803"
"17.6	22.43803"
"17.62	20.43803"
"17.64	13.43803"
"17.66	17.43803"
"17.68	15.43803"
"17.7	18.43803"
"17.72	9.43803"
"17.74	18.43803"
"17.76	13.43803"
"17.78	14.43803"
"17.8	9.43803"
"17.82	13.43803"
"17.84	9.43803"
"17.86	13.43803"
"17.88	5.43803"
"17.9	11.43803"
"17.92	11.43803"
"17.94	13.43803"
"17.96	6.43803"
"17.98	6.43803"
"18	5.43803"
"18.02	-0.56197"
"18.04	6.43803"
"18.06	12.43803"
"18.08	6.43803"
"18.1	9.43803"
"18.12	11.43803"
"18.14	11.43803"
"18.16	12.43803"
"18.18	4.43803"
"18.2	15.43803"
"18.22	12.43803"
"18.24	11.43803"
"18.26	18.43803"
"18.28	10.43803"
"18.3	10.43803"
"18.32	14.43803"
"18.34	19.43803"
"18.36	11.43803"
"18.38	12.43803"
"18.4	9.43803"
"18.42	7.43803"
"18.44	7.43803"
"18.46	1.43803"
"18.48	6.43803"
"18.5	0.43803"
"18.52	2.43803"
"18.54	-0.56197"
"18.56	-0.56197"
"18.58	9.43803"
"18.6	9.43803"
